"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"더코디","224060","KOSDAQ","김희택","이사 · 비등기임원","0","0.02","▲0.02%p","+1,285주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000093"
"나라스페이스테크놀로지","478340","KOSDAQ","박재필","대표이사 · 사실상지배주주 · 등기임원","20.3","20.29","▼0.01%p","+15,010주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000094"
"KSS해운","044450","KOSPI","박강태","독립이사 · 등기임원","0","0.04","▲0.04%p","+10,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000117"
"아이큐어","175250","KOSDAQ","솔루엠코스메틱","10%이상주주","0","34.07","▲34.07%p","+21,034,816주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000112"
"오리엔트바이오","002630","KOSPI","오리엔트","10%이상주주","24","28.55","▲4.55%p","+2,696,735주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000129"
"HLB테라퓨틱스","115450","KOSDAQ","HLB","사실상지배주주","9.69","13.87","▲4.18%p","+4,380,719주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000140"
"삼성전기","009150","KOSPI","김응수","부사장 · 비등기임원","0","0","0%p","-800주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000177"
"더코디","224060","KOSDAQ","송상호","이사 · 비등기임원","0","0.07","▲0.07%p","+3,454주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000175"
"라온텍","418420","KOSDAQ","이광수","전무이사 · 비등기임원","0.82","0.69","▼0.13%p","-40,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000202"
"라온텍","418420","KOSDAQ","김민석","연구소장 · 등기임원","0.83","0.7","▼0.13%p","-40,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000197"
"더코디","224060","KOSDAQ","박준성","소장 · 비등기임원","0","0.08","▲0.08%p","+3,990주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000189"
"지에프씨생명과학","388610","KOSDAQ","강희철","대표이사 · 사실상지배주주 · 등기임원","33.06","33.1","▲0.04%p","+2,004주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000231"
"금비","008870","KOSPI","고기영","대표이사 · 10%이상주주 · 등기임원","11.86","11.87","▲0.01%p","+132주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000253"
"MDS스피어","009810","KOSPI","김재욱","대표이사 · 사실상지배주주 · 등기임원","1.6","3.85","▲2.25%p","+541,418주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000305"
"교촌에프앤비","339770","KOSPI","강석원","상무보 · 비등기임원","0","0","0%p","+516주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000304"
"더코디","224060","KOSDAQ","황수혁","사외이사 · 등기임원","0","0.03","▲0.03%p","+1,350주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000292"
"아이에이","038880","KOSDAQ","최동철","사내이사 · 사실상지배주주 · 등기임원","3.61","3.62","▲0.01%p","+570주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000289"
"교촌에프앤비","339770","KOSPI","김용태","상무보 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000326"
"교촌에프앤비","339770","KOSPI","권진욱","상무보 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000317"
"메카로","241770","KOSDAQ","이재정","회장 · 등기임원","28.22","26.82","▼1.4%p","-117,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000312"
"MDS스피어","009810","KOSPI","한영택","부회장 · 비등기임원","0","1.33","▲1.33%p","+270,709주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000309"
"사조오양","006090","KOSPI","사조대림","10%이상주주","71.33","78.48","▲7.15%p","+673,834주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000307"
"하이브","352820","KOSPI","박태희","CCO · 비등기임원","0","0.01","▲0.01%p","+1,202주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000345"
"사조대림","003960","KOSPI","사조산업","10%이상주주","15.74","17.29","▲1.55%p","+141,074주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000341"
"더코디","224060","KOSDAQ","최청균","사외이사 · 등기임원","0","0.05","▲0.05%p","+2,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000330"
"교촌에프앤비","339770","KOSPI","방문성","상무보 · 비등기임원","0","0","0%p","+1,250주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000372"
"사조씨푸드","014710","KOSPI","사조산업","10%이상주주","63.64","64.5","▲0.86%p","+148,591주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000370"
"교촌에프앤비","339770","KOSPI","박정오","상무 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000366"
"다산솔루에타","154040","KOSDAQ","다산인베스트","10%이상주주","26.05","26.65","▲0.6%p","+130,677주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000361"
"사조대림","003960","KOSPI","주진우","회 장 · 등기임원","1.55","0","▼1.55%p","-141,074주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000358"
"다산솔루에타","154040","KOSDAQ","다산모바일","10%이상주주","15.82","16.08","▲0.26%p","+54,713주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000352"
"교촌에프앤비","339770","KOSPI","임형욱","상무 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000399"
"교촌에프앤비","339770","KOSPI","임영환","상무보 · 비등기임원","0","0","0%p","+750주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000395"
"교촌에프앤비","339770","KOSPI","이윤신","상무 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000389"
"교촌에프앤비","339770","KOSPI","이민용","상무보 · 비등기임원","0","0","0%p","+1,250주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000385"
"교촌에프앤비","339770","KOSPI","신현민","상무보 · 비등기임원","0","0","0%p","+750주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000382"
"세화피앤씨","252500","KOSDAQ","이훈구","대표이사 · 등기임원","24.69","24.69","0%p","-8,195,493주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000379"
"교촌에프앤비","339770","KOSPI","신용우","상무 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000378"
"교촌에프앤비","339770","KOSPI","황기복","상무보 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000421"
"교촌에프앤비","339770","KOSPI","한선연","상무보 · 비등기임원","0","0","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000417"
"교촌에프앤비","339770","KOSPI","하상진","상무보 · 비등기임원","0.05","0.05","0%p","+500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000413"
"뉴온","123840","KOSDAQ","최봉근","대표이사 · 등기임원","3.83","0.85","▼2.98%p","-10,654,825주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000411"
"교촌에프앤비","339770","KOSPI","진상범","상무보 · 비등기임원","0.02","0.02","0%p","+200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000409"
"교촌에프앤비","339770","KOSPI","장완기","상무보 · 비등기임원","0","0","0%p","+750주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000403"
"케이카","381970","KOSPI","한앤코오토서비스홀딩스","10%이상주주","72.19","0","▼72.19%p","-35,245,670주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000446"
"세방전지","004490","KOSPI","이원석","전무 · 비등기임원","0.01","0","▼0.01%p","-760주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000444"
"헝셩그룹","900270","KOSDAQ","Hui Mei Nga","사실상지배주주","37.34","46.14","▲8.8%p","+1,749,353주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000435"
"세화피앤씨","252500","KOSDAQ","조준한","이사 · 등기임원","0.3","0.3","0%p","-98,080주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000432"
"딥커머스","900110","KOSDAQ","DING SHAOYING","대표이사 · 사실상지배주주 · 등기임원","13.8","37.93","▲24.13%p","+1,651,957주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000429"
"세화피앤씨","252500","KOSDAQ","이재복","부사장 · 등기임원","1.04","1.04","0%p","-343,628주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000473"
"페니트리움바이오","187660","KOSDAQ","현대바이오","10%이상주주","26.62","25.99","▼0.63%p","+2,233,264주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000470"
"인콘","083640","KOSDAQ","미래아이앤지","사실상지배주주","32.29","32.29","0%p","-5,931,419주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000491"
"청담글로벌","362320","KOSDAQ","최석주","대표이사 · 10%이상주주 · 등기임원","40.36","40.69","▲0.33%p","+70,305주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000510"
"케이바이오랩스","038530","KOSDAQ","미래아이앤지","사실상지배주주","40.99","40.99","0%p","-8,490,250주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000506"
"HD한국조선해양","009540","KOSPI","곽상휘","상무 · 비등기임원","0","0","0%p","+60주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000498"
"서부T&D","006730","KOSDAQ","엠와이에이치","사실상지배주주","17.89","17.87","▼0.02%p","-18,196주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000516"
"부국증권","001270","KOSPI","김중건","10%이상주주","11.2","11.21","▲0.01%p","+1,400주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000515"
"인콘","083640","KOSDAQ","케이바이오랩스","10%이상주주","23.16","23.16","0%p","-4,253,996주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000512"
"애드포러스","397810","KOSDAQ","신인섭","이사 · 비등기임원","0","0.04","▲0.04%p","+2,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000528"
"빛과전자","069540","KOSDAQ","케이헤드조합","사실상지배주주","20.14","9.63","▼10.51%p","-1,120,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000524"
"서부T&D","006730","KOSDAQ","오진상사","사실상지배주주","7.36","7.39","▲0.03%p","+18,196주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000521"
"제테마","216080","KOSDAQ","곽민정","이사 · 비등기임원","0.25","0.56","▲0.31%p","+120,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000536"
"이월드","084680","KOSPI","이랜드월드","10%이상주주","43.42","43.87","▲0.45%p","+630,796주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000540"
"제테마","216080","KOSDAQ","남정선","대표이사 · 등기임원","2.17","1.86","▼0.31%p","-120,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000539"
"빌리언스","044480","KOSDAQ","휴마시스","10%이상주주","40.05","40.05","0%p","-10,652,688주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000538"
