"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"모아데이타","288980","KOSDAQ","한상진","주요주주","9.73","6.29","▼3.44%p","-1,250,903주","기한의 이익 상실에 따른 담보권 실행, 반대매매에 따른 장내 매도 및 주식담","-4억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000321"
"우성머티리얼스","011300","KOSPI","더블유에스","오너·특수관계","18.42","19.17","▲0.75%p","+131,502주","특별관계자 주식수 변동","+3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000285"
"티비에이치글로벌","084870","KOSPI","우종완","오너·특수관계","51.22","51.44","▲0.22%p","+43,540주","특별관계자의 보유 주식수 변동 - 특별관계 해소","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000043"
"메가스터디교육","215200","KOSDAQ","손주은","주요주주","40.92","40.95","▲0.03%p","+3,000주","보유주식등에 관한 계약변경, 주식매수선택권 부여","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000264"
"엑셈","205100","KOSDAQ","조종암","주요주주","37.68","39.55","▲1.87%p","+75,000주","보고자의 주식담보대출 상환 및 신규 계약 및 장내 매수 자기주식 소각으로 인","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000045"
"에스엠벡셀","010580","KOSPI","에스엠하이플러스","주요주주","88.97","89.01","▲0.04%p","+45,500주","보고자 본인 에스엠하이플러스(주)의 장내매수","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000145"
"알체라","347860","KOSDAQ","황영규","오너·특수관계","18.63","18.69","▲0.06%p","+25,990주","특별관계자의 장내매수","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000117"
"서울평가정보","036120","KOSDAQ","진원홀딩스컴퍼니","오너·특수관계","57.4","57.98","▲0.58%p","-818주","장내 매도, 특별관계 추가/해소","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000309"
"바이오톡스텍","086040","KOSDAQ","강종구","주요주주","24.24","24.29","▲0.05%p","+8,195주","장내매수에 따른 보유주식 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000149"
"큐로홀딩스","051780","KOSDAQ","케이파트너스","오너·특수관계","61.72","61.8","▲0.08%p","+6,324주","특수관계인의 주식 매입 및 주식근질권설정변경계약 체결","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000190"
"동국홀딩스","001230","KOSPI","장세주","오너·특수관계","64.37","64.38","▲0.01%p","+5,000주","주식취득(장내매수)으로 인한 특별관계자 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000125"
"동국홀딩스","001230","KOSPI","장세주","오너·특수관계","64.37","64.38","▲0.01%p","+5,000주","주식취득(장내매수)으로 인한 특별관계자 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260907000171"
