"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"인피니트헬스케어","071200","KOSDAQ","MiriCapitalManagementLLC","외국계","7.1","8.78","▲1.68%p","+410,600주","일반투자목적으로 장내에서 발행회사 주식 매수","+39억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000108"
"한국경제TV","039340","KOSDAQ","박영옥","주요주주","7.74","8.8","▲1.06%p","+243,111주","매매로 인한 지분 변동 보고","+31억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000248"
"성호전자","043260","KOSDAQ","서룡전자","오너·특수관계","64.63","64.63","0%p","+200주","특수관계인의 장내매수, 특수관계인과의 장외거래, 추가근질권 설정","+20억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000308"
"마니커","027740","KOSPI","이지홀딩스","주요주주","33.99","37.72","▲3.73%p","+1,182,726주","보고자의 장내매수에따른 변동","+18억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000313"
"남선알미늄","008350","KOSPI","삼라","오너·특수관계","30","30.9","▲0.9%p","+1,161,258주","특별관계자 변동","+12억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000362"
"오텍","067170","KOSDAQ","강성희","주요주주","32.65","34.2","▲1.55%p","+427,449주","장내매수","+11억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000104"
"에이치브이엠","295310","KOSDAQ","문승호","오너·특수관계","35.17","35.04","▼0.13%p","+20,000주","특별관계자의 장내매수","+9억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000211"
"젬백스","082270","KOSDAQ","젬앤컴퍼니","오너·특수관계","25.79","25.3","▼0.49%p","+86,527주","특별관계자 제3자배정 유상증자 신주취득 - 특별관계자 신규 질권설정","+9억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000236"
"비트컴퓨터","032850","KOSDAQ","조현정","오너·특수관계","26.88","27.74","▲0.86%p","+143,027주","보고자 및 특별관계자의 장내 매수 보고자의 담보계약추가 및 기 계약 내용 변","+7억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000300"
"TS트릴리온","317240","KOSDAQ","우신화장품","주요주주","0","5.01","▲5.01%p","+1,460,498주","보유지분 5%이상으로 인한 보고의무 발생","+6억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000316"
"까뮤이앤씨","013700","KOSPI","베이스","오너·특수관계","56.04","56.55","▲0.51%p","+304,500주","특별관계자 보유주식수 변동, 담보주식 계약 변경","+5억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000253"
"에스엠씨지","460870","KOSDAQ","최승호","오너·특수관계","46.76","47.54","▲0.78%p","+156,977주","보고자의 신규 주식담보계약, 특별관계자의 장내매수 및 주식담보계약 변경","+4억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000178"
"팬스타엔터프라이즈","054300","KOSDAQ","김현겸","오너·특수관계","47.49","47.82","▲0.33%p","+330,500주","최대주주 주식취득 - 계열회사 장기근속포상","+4억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000250"
"한미사이언스","008930","KOSPI","송영숙","오너·특수관계","69.14","69.13","▼0.01%p","-7,967주","특수관계인 보유주식 일부 장내매도 - 보유주식에 대한 담보계약 변경","-3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000258"
"하나투어","039130","KOSPI","하모니아1호","오너·특수관계","27.79","30.6","▲2.81%p","+283,194주","주식근질권계약 설정 및 해지 - 발행회사 주식의 장내매도 - 특별관계자 변동","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000150"
"화승코퍼레이션","013520","KOSPI","현지호","오너·특수관계","50.94","51.08","▲0.14%p","+66,833주","특수관계자의 장내매수 및 주식담보대출 신규 체결","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000303"
"에스엠벡셀","010580","KOSPI","에스엠하이플러스","주요주주","88.9","88.97","▲0.07%p","+81,300주","보고자 본인 에스엠하이플러스(주)의 장내매수","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000144"
"더네이쳐홀딩스","298540","KOSDAQ","박영준","오너·특수관계","40.47","40.24","▼0.23%p","-32,480주","1) 최대주주 및 특별관계자 장내 주식 매수 2) 임원퇴임에 따른 특별관계자","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000349"
"제놀루션","225220","KOSDAQ","김기옥","오너·특수관계","27.17","27.72","▲0.55%p","+105,356주","장내매수, 특별관계자 추가","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000307"
"이노션","214320","KOSPI","J.P.MORGANSECURITIESPLC","주요주주","0","2.38","▲2.38%p","+951,808주","신규 보고의무 발생","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000094"
"평화산업","090080","KOSPI","평화홀딩스","주요주주","63.75","63.84","▲0.09%p","+53,677주","장내매수","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000359"
"오에스피","368970","KOSDAQ","우진비앤지","주요주주","57.86","52.67","▼5.19%p","+20,048주","1) 발행주식 총수 증가에 따른 보유비율 변동 2) 장내매수","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000045"
"프레스티지바이오파마","950210","KOSPI","메이슨파트너스","오너·특수관계","52.46","52.5","▲0.04%p","+4,800주","특별관계자 지분 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000023"
"피엔티","137400","KOSDAQ","김준섭","오너·특수관계","14.68","14.7","▲0.02%p","+5,000주","최대주주 장내 매수","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000084"
"바이오톡스텍","086040","KOSDAQ","강종구","주요주주","24.2","24.24","▲0.04%p","+6,380주","장내매수에 따른 보유주식 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000048"
"시알홀딩스","000480","KOSPI","이인옥","오너·특수관계","71.35","71.24","▼0.11%p","-50,750주","보고자 본인 주식담보계약 기간연장 - 특별관계자 주식담보계약 신규 및 기간연","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000326"
"INVENI","015360","KOSPI","구자은","오너·특수관계","46.33","46.33","0%p","+1주","특별관계자 보유주식수 변동 보유주식 등에 관한 주요계약 변경","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000063"
"테라뷰","950250","KOSDAQ","데이지프리시젼","오너·특수관계","37.45","37.45","0%p","+1주","특별관계자 주식매수선택권 행사에 따른 보유형태 변경 및 변동보고","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260901000121"
