"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"대현","016090","KOSPI","신윤황","오너·특수관계","47.28","47.28","0%p","0주","장외매매로 인한 대주주 및 특수관계인 간 지분 변동","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001432"
"대신증권","003540","KOSPI","양홍석","주요주주","17.57","17.59","▲0.02%p","+8,294주","주요계약 변경 및 보유주식 변동","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001335"
"에넥스","011090","KOSPI","박진규","오너·특수관계","29.54","30.27","▲0.73%p","+86,233주","특별관계자(박성은, 박경태)의 보유주식 장내매수 특별관계자(박경태)의 납세담","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001152"
"유비벨록스","089850","KOSDAQ","이흥복","오너·특수관계","30.04","30.33","▲0.29%p","+43,769주","최대주주의 주식담보계약 연장 및 특별관계자의 장내매수","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001277"
"듀켐바이오","176750","KOSDAQ","오학균","주요주주","0","5.04","▲5.04%p","+1,428,861주","장내매수","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001517"
"핑거스토리","417180","KOSDAQ","문양근","오너·특수관계","56.82","62.41","▲5.59%p","+1,138,441주","유상증자(제3자배정) 납입에 따른 보유주식 등의 수 변동 및 특별관계자 추가","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001236"
"바이오포트","188040","KOSDAQ","김성구","오너·특수관계","41.62","41.85","▲0.23%p","+10,500주","보고자, 특별관계자의 장내 매수","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000649"
"핌스","347770","KOSDAQ","주광연","오너·특수관계","43.23","43.81","▲0.58%p","+45,000주","특별관계자의 장내매수","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001462"
"에이치시티","072990","KOSDAQ","이수찬","오너·특수관계","36.57","36.66","▲0.09%p","+14,320주","특별관계자의 장내매수에 의한 추가 취득","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000907"
"대성하이텍","129920","KOSDAQ","최호형","오너·특수관계","39.54","39.5","▼0.04%p","-5,933주","특별관계자의 주식담보대출계약 변경(만기 연장) - 특별관계자의 장내매도에 따","-0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001189"
"바이오톡스텍","086040","KOSDAQ","강종구","주요주주","24.11","24.2","▲0.09%p","+13,865주","장내매수에 따른 보유주식 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831000112"
"경동제약","011040","KOSDAQ","류 기 성","주요주주","45.75","45.75","0%p","+2,274주","장내매수, 장내매도, 주요계약사항 변경","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001242"
"지엔코","065060","KOSDAQ","크레오에스지","오너·특수관계","73.81","73.88","▲0.07%p","+4,348주","특별관계자 주식장내매수 및 주식근질권설정변경계약체결, 담보계약해지","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001323"
"경방","000050","KOSPI","김담","오너·특수관계","55.96","55.96","0%p","+1,250주","특별관계자 보유주식 등의 변동 및 주식 담보계약 연장","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260831001124"
